
BME: 27194,14.90,93819.70,644.39,25.23
IMU: 27206,-1000,0,-18,-1,-3,1
IMU: 27247,-998,-2,-18,0,-4,2
IMU: 27297,-1001,-2,-17,-1,-2,0
IMU: 27347,-999,-2,-15,-2,-2,1
BME: 27394,14.87,93815.77,644.72,25.05
IMU: 27403,-1002,0,-16,0,-2,-1
IMU: 27447,-1002,0,-17,0,-3,-1
IMU: 27497,-1000,-3,-17,-3,-1,1
IMU: 27547,-1000,-1,-21,0,-4,2
IAQ: 27595,427,4
BME: 27596,14.86,93813.97,644.88,24.97
GPS: 27679,1,4738.534180N,11725.383789W,643.30
IMU: 27781,-1000,-1,-18,-2,-1,0
IMU: 27794,-1001,0,-17,-2,-1,-1
BME: 27796,13.82,93652.85,659.17,25.08
IMU: 27889,-1000,0,-16,0,-2,1
IMU: 27893,-999,0,-19,0,-2,1
IMU: 27897,-999,0,-19,-1,-3,1
IMU: 27901,-1001,-1,-16,-1,-3,1
IMU: 27904,-1001,-1,-16,-3,-2,1
IMU: 27947,-1000,-1,-18,-2,-3,2
BME: 27994,13.66,93626.48,661.51,25.03
IMU: 28003,-1003,0,-18,-1,-1,1
IMU: 28047,-1002,0,-20,-2,-4,0
IMU: 28097,-999,0,-15,-2,0,1
IMU: 28147,-1002,-2,-20,-2,1,0
BME: 28194,14.60,93772.91,648.52,25.05
IMU: 28202,-1000,0,-17,-1,-3,0
IMU: 28247,-999,0,-19,-2,0,1
IMU: 28297,-1000,0,-21,-2,-1,1
IMU: 28347,-1000,-1,-17,-2,-1,0
BME: 28394,14.81,93804.53,645.72,25.05
IMU: 28402,-1002,-2,-17,-1,-3,0
IMU: 28447,-999,0,-18,-2,-3,1
IMU: 28497,-999,0,-20,-1,-1,1
IMU: 28547,-1002,-2,-19,0,-4,2
BME: 28594,14.88,93815.05,644.77,24.97
IMU: 28602,-1002,-2,-16,-1,-2,-1
IMU: 28647,-1001,0,-21,-2,-1,0
IMU: 28697,-1000,-1,-17,-1,-3,1
IMU: 28747,-1000,0,-18,-1,0,1
