IMU: 27309,-1001,-74,27,0,-3,-2
IMU: 27359,-999,-74,25,-2,-1,0
IMU: 27409,-999,-74,28,-2,1,1
BME: 27409,28.15,94308.72,601.14,19.51
IMU: 27459,-999,-73,24,-2,-1,0
IMU: 27509,-1000,-73,26,-1,1,-1
IMU: 27559,-1001,-77,25,-3,0,1
BME: 27606,28.13,94304.72,601.48,19.37
IMU: 27615,-998,-73,26,-1,-2,-1
IMU: 27659,-1000,-76,26,-1,0,1
IMU: 27709,-1000,-79,27,-1,0,1
IMU: 27759,-999,-73,23,3,-3,-1
BME: 27806,28.16,94308.16,601.19,19.43
IMU: 27815,-1003,-75,26,-2,-2,0
IMU: 27859,-1002,-76,24,0,0,-2
IMU: 27909,-1000,-73,25,-2,-3,0
IMU: 27959,-1002,-76,27,0,-4,1
IAQ: 28015,413,1
BME: 28018,28.17,94310.52,600.98,18.91
GPS: 28100,1,2022.04.21-23:18:34,4739.957031N,11724.184570W,566.20,0.94,190.24
IMU: 28206,-1000,-74,28,-2,1,0
BME: 28206,27.71,94239.00,607.30,19.36
IMU: 28352,-1000,-72,22,-1,0,1
IMU: 28356,-999,-74,23,-1,0,1
IMU: 28360,-999,-74,23,-1,0,-1
IMU: 28364,-999,-76,27,-1,0,-1
IMU: 28367,-999,-76,27,-1,0,0
IMU: 28371,-999,-76,29,-1,0,0
IMU: 28375,-999,-76,29,-1,0,0
BME: 28406,27.53,94212.66,609.62,19.46
IMU: 28456,-999,-74,27,0,-3,1
IMU: 28460,-1001,-74,27,0,0,0
IMU: 28509,-998,-73,25,1,-3,1
IMU: 28559,-1000,-76,25,-1,1,-1
BME: 28606,27.78,94250.45,606.28,19.65
IMU: 28618,-998,-75,28,0,3,2
IMU: 28659,-1000,-74,24,-1,0,0
IMU: 28709,-1000,-75,28,-1,0,-1
IMU: 28759,-999,-76,24,-2,-4,-1
IMU: 28809,-1002,-77,25,-2,-1,0
BME: 28809,28.10,94301.19,601.81,19.52
IMU: 28859,-1000,-75,24,-1,-1,-1
IMU: 28909,-1001,-75,26,-1,0,1
IMU: 28960,-1001,-76,26,-2,-1,2
BME: 29006,28.13,94306.23,601.36,19.44
IMU: 29015,-1002,-74,28,-3,-4,0
IMU: 29059,-1000,-75,26,-1,0,0
IMU: 29109,-998,-76,28,-1,-2,0
IMU: 29159,-1000,-75,26,1,-2,-1
BME: 29206,28.14,94308.25,601.18,19.44
IMU: 29218,-1002,-77,28,-2,-2,2
IMU: 29259,-1001,-74,22,-2,-1,1
IMU: 29309,-999,-74,27,-1,-1,-1
IMU: 29359,-1001,-77,25,-4,2,0
BME: 29406,28.14,94306.16,601.37,19.44
IMU: 29415,-1001,-74,26,0,-3,1
IMU: 29459,-1000,-75,26,-2,-1,1
IMU: 29509,-1000,-73,29,-2,-1,0
IMU: 29559,-1000,-76,23,2,0,0
BME: 29606,28.13,94304.23,601.54,19.34
IMU: 29615,-1002,-76,27,-1,-2,0
IMU: 29659,-1000,-77,27,0,-4,0
IMU: 29709,-999,-75,25,-1,1,0
IMU: 29759,-1002,-75,25,-1,0,0
BME: 29806,28.14,94305.91,601.34,19.34
IMU: 29818,-999,-71,27,-2,-2,2
IMU: 29859,-999,-76,27,0,2,0
IMU: 29909,-1000,-71,26,-1,-1,0
IMU: 29959,-1000,-73,26,-1,-3,2
IAQ: 30007,413,1
